Account_ID,Transaction_Timestamp,Factor_A,Factor_B,Factor_C,Factor_D,Factor_E,Response,Transaction_Status,Month
287417,2009-07-05T10:50:35Z,8,23,AX,21,NULL,1020,Approved,Jul
287418,2009-07-05T11:27:39Z,2,6,VI,25,B,1020,Approved,Jul
287418,2009-07-21T00:09:14Z,2,6,VI,25,B,1020,Approved,Jul
287419,2009-07-05T10:11:39Z,7,15,MC,20,NULL,1020,Approved,Jul
287421,2009-07-05T10:41:33Z,2,6,VI,20,D,1020,Approved,Jul
287422,2009-07-05T11:20:51Z,2,6,VI,20,H,1240,Declined,Jul
287422,2009-07-05T11:22:06Z,2,6,VI,20,H,1240,Declined,Jul
287422,2009-07-05T11:22:52Z,2,6,VI,20,H,1240,Declined,Jul
287422,2009-07-05T11:26:54Z,2,6,VI,30,H,1240,Declined,Jul
287422,2009-07-05T11:27:46Z,2,6,VI,30,H,1240,Declined,Jul
287423,2009-07-05T11:21:39Z,2,6,VI,20,A,1020,Approved,Jul
287423,2009-07-21T00:10:55Z,2,6,VI,20,A,1020,Approved,Jul
287424,2009-07-05T11:42:30Z,7,15,MC,20,NULL,1020,Approved,Jul
287425,2009-07-05T10:29:50Z,2,6,VI,20,G,1020,Approved,Jul
287426,2009-07-05T11:12:49Z,10,6,DI,20,NULL,1330,Declined,Jul
287427,2009-07-28T20:09:57Z,8,23,AX,21,NULL,1020,Approved,Jul
287428,2009-07-05T12:06:46Z,10,6,DI,20,NULL,1020,Approved,Jul
287436,2009-07-16T09:27:19Z,7,15,MC,20,MCW,1020,Approved,Jul
287437,2009-07-19T15:53:39Z,7,15,MC,20,MCW,1020,Approved,Jul
287440,2009-07-22T14:08:19Z,7,15,MC,20,MPL,1020,Approved,Jul
287446,2009-07-05T10:39:19Z,7,15,MC,20,MCW,1020,Approved,Jul
287446,2009-07-13T19:52:03Z,7,15,MC,20,MCW,1320,Declined,Jul
287446,2009-07-14T08:54:24Z,7,15,MC,20,MCW,1320,Declined,Jul
287446,2009-07-14T14:22:55Z,7,15,MC,20,MCW,1320,Declined,Jul
287446,2009-07-15T05:55:00Z,7,15,MC,20,MCW,1320,Declined,Jul
287446,2009-07-15T18:44:11Z,7,15,MC,20,MCW,1320,Declined,Jul
287446,2009-07-16T07:02:52Z,7,15,MC,20,MCW,1320,Declined,Jul
287446,2009-07-16T10:05:25Z,7,15,MC,20,MCW,1320,Declined,Jul
287446,2009-07-16T22:12:32Z,7,15,MC,20,MCW,1320,Declined,Jul
287446,2009-07-17T10:23:15Z,7,15,MC,20,MCW,1320,Declined,Jul
287446,2009-07-17T22:43:11Z,7,15,MC,20,MCW,1320,Declined,Jul
287446,2009-07-18T11:02:19Z,7,15,MC,20,MCW,1320,Declined,Jul
287446,2009-07-18T23:42:47Z,7,15,MC,20,MCW,1320,Declined,Jul
287446,2009-07-19T12:12:03Z,7,15,MC,20,MCW,1320,Declined,Jul
287446,2009-07-20T00:20:14Z,7,15,MC,20,MCW,1320,Declined,Jul
287446,2009-07-20T12:52:50Z,7,15,MC,20,MCW,1320,Declined,Jul
287446,2009-07-21T01:12:07Z,7,15,MC,20,MCW,1320,Declined,Jul
287446,2009-07-21T13:24:28Z,7,15,MC,20,MCW,1320,Declined,Jul
287446,2009-07-22T02:13:18Z,7,15,MC,20,MCW,1320,Declined,Jul
287446,2009-07-22T14:47:52Z,7,15,MC,20,MCW,1320,Declined,Jul
287447,2009-07-05T11:29:39Z,2,6,VI,20,B,1020,Approved,Jul
287448,2009-07-05T11:43:13Z,2,6,VI,20,B,1020,Approved,Jul
287449,2009-07-05T14:18:37Z,2,6,VI,20,B,1020,Approved,Jul
287450,2009-07-05T14:23:23Z,8,23,AX,21,NULL,1020,Approved,Jul
287450,2009-07-05T14:45:23Z,8,23,AX,21,NULL,1020,Approved,Jul
287450,2009-07-05T14:52:50Z,8,23,AX,21,NULL,1020,Approved,Jul
287450,2009-07-13T10:52:54Z,8,23,AX,21,NULL,1020,Approved,Jul
287451,2009-07-05T14:33:32Z,7,15,MC,25,NULL,1020,Approved,Jul
287452,2009-07-05T15:21:45Z,2,6,VI,20,C,1020,Approved,Jul
287453,2009-07-05T15:59:59Z,2,6,VI,20,A,1020,Approved,Jul
287453,2009-07-21T00:13:37Z,2,6,VI,20,A,1020,Approved,Jul
287454,2009-07-05T16:14:04Z,2,6,VI,20,G,1020,Approved,Jul
287455,2009-07-05T15:12:33Z,2,6,VI,25,J1,1020,Approved,Jul
287456,2009-07-05T20:12:21Z,2,6,VI,30,J1,1020,Approved,Jul
287457,2009-07-05T20:23:35Z,7,15,MC,50,NULL,1100,Declined,Jul
287458,2009-07-05T15:19:36Z,7,15,MC,20,NULL,1020,Approved,Jul
287460,2009-07-05T17:42:47Z,8,23,AX,21,NULL,1020,Approved,Jul
287461,2009-07-05T18:52:40Z,2,6,VI,20,C,1020,Approved,Jul
287462,2009-07-05T18:55:24Z,2,6,VI,20,H,1020,Approved,Jul
287463,2009-07-05T10:39:49Z,2,6,VI,20,B,1020,Approved,Jul
287464,2009-07-05T10:47:06Z,8,23,AX,21,NULL,1020,Approved,Jul
287465,2009-07-05T10:50:57Z,10,6,DI,20,NULL,1020,Approved,Jul
287466,2009-07-05T11:04:37Z,7,15,MC,20,NULL,1020,Approved,Jul
287466,2009-07-13T20:14:22Z,7,15,MC,20,NULL,1020,Approved,Jul
287467,2009-07-05T11:11:58Z,2,6,VI,20,C,1020,Approved,Jul
287467,2009-07-14T13:07:36Z,2,6,VI,20,C,1020,Approved,Jul
287468,2009-07-05T11:15:32Z,7,15,MC,20,NULL,1020,Approved,Jul
287468,2009-07-17T06:52:13Z,7,15,MC,20,NULL,1020,Approved,Jul
287469,2009-07-05T13:50:16Z,2,6,VI,20,H,1020,Approved,Jul
287470,2009-07-05T13:55:54Z,2,6,VI,20,H,1020,Approved,Jul
287471,2009-07-05T14:47:10Z,7,15,MC,20,NULL,1020,Approved,Jul
287472,2009-07-05T14:48:25Z,2,6,VI,20,H,1020,Approved,Jul
287473,2009-07-05T11:09:32Z,7,15,MC,25,NULL,1020,Approved,Jul
287474,2009-07-05T11:27:25Z,7,15,MC,20,NULL,1020,Approved,Jul
287475,2009-07-05T13:09:11Z,2,6,VI,20,A,1020,Approved,Jul
287476,2009-07-05T13:17:27Z,2,6,VI,25,H,1020,Approved,Jul
287477,2009-07-05T13:21:11Z,7,15,MC,20,MPL,1020,Approved,Jul
287478,2009-07-05T14:07:21Z,7,15,MC,20,MCC,1020,Approved,Jul
287478,2009-07-28T19:46:07Z,7,15,MC,20,MCC,1020,Approved,Jul
287479,2009-07-05T11:07:51Z,7,15,MC,20,NULL,1020,Approved,Jul
287479,2009-07-14T16:15:09Z,7,15,MC,20,NULL,1020,Approved,Jul
287480,2009-07-06T10:25:48Z,7,15,MC,20,NULL,1020,Approved,Jul
287481,2009-07-06T10:45:06Z,7,15,MC,20,MWE,1020,Approved,Jul
287481,2009-07-13T08:46:03Z,7,15,MC,20,MWE,1020,Approved,Jul
287481,2009-07-14T12:46:15Z,7,15,MC,20,MWE,1020,Approved,Jul
287482,2009-07-06T10:45:49Z,7,15,MC,20,MCS,1020,Approved,Jul
287483,2009-07-06T10:53:08Z,2,6,VI,20,B,1020,Approved,Jul
287484,2009-07-05T11:12:06Z,8,23,AX,21,NULL,1020,Approved,Jul
287486,2009-07-05T11:20:13Z,10,6,DI,20,NULL,1330,Declined,Jul
287486,2009-07-05T11:22:19Z,10,6,DI,20,NULL,1020,Approved,Jul
287487,2009-07-05T10:46:11Z,2,6,VI,20,B,1020,Approved,Jul
287488,2009-07-05T10:49:23Z,2,6,VI,25,A,1020,Approved,Jul
287488,2009-07-21T00:10:56Z,2,6,VI,25,A,1020,Approved,Jul
287489,2009-07-05T10:53:14Z,2,6,VI,20,B,1020,Approved,Jul
287489,2009-07-13T11:23:57Z,2,6,VI,20,B,1020,Approved,Jul
287490,2009-07-05T10:56:35Z,10,6,DI,20,NULL,1020,Approved,Jul
287491,2009-07-05T10:57:51Z,2,6,VI,20,A,1020,Approved,Jul
287491,2009-07-21T00:13:46Z,2,6,VI,20,A,1020,Approved,Jul
287491,2009-07-29T18:43:51Z,2,6,VI,20,A,1020,Approved,Jul
287492,2009-07-05T11:15:08Z,2,6,VI,20,A,1020,Approved,Jul
287493,2009-07-05T11:19:18Z,2,6,VI,20,A,1020,Approved,Jul
287494,2009-07-05T11:28:12Z,7,15,MC,25,NULL,1020,Approved,Jul
287495,2009-07-05T11:39:56Z,2,6,VI,20,A,1020,Approved,Jul
287496,2009-07-05T11:44:28Z,7,15,MC,40,NULL,1020,Approved,Jul
287497,2009-07-05T11:49:19Z,8,23,AX,21,NULL,1020,Approved,Jul
287498,2009-07-05T12:00:00Z,7,15,MC,20,NULL,1020,Approved,Jul
287499,2009-07-05T11:37:23Z,2,6,VI,20,H,1020,Approved,Jul
287500,2009-07-05T11:56:29Z,2,6,VI,55,J2,1320,Declined,Jul
287500,2009-07-05T12:04:28Z,2,6,VI,55,J2,1320,Declined,Jul
287500,2009-07-05T12:05:34Z,2,6,VI,55,J2,1320,Declined,Jul
287500,2009-07-05T12:10:14Z,2,6,VI,55,J2,1320,Declined,Jul
287500,2009-07-05T12:14:25Z,2,6,VI,55,J2,1320,Declined,Jul
287500,2009-07-05T12:14:55Z,2,6,VI,55,J2,1320,Declined,Jul
287500,2009-07-05T12:23:03Z,2,6,VI,55,J2,1320,Declined,Jul
287500,2009-07-06T13:00:41Z,2,6,VI,20,J2,1020,Approved,Jul
287501,2009-07-05T11:57:08Z,2,6,VI,20,H,1020,Approved,Jul
287502,2009-07-05T14:24:24Z,2,6,VI,20,H,1020,Approved,Jul
287503,2009-07-05T12:01:27Z,7,15,MC,20,NULL,1020,Approved,Jul
287504,2009-07-05T12:43:03Z,7,15,MC,25,MEB,1020,Approved,Jul
287505,2009-07-05T12:43:04Z,8,23,AX,21,NULL,1020,Approved,Jul
287506,2009-07-05T13:25:10Z,10,6,DI,20,NULL,1020,Approved,Jul
287507,2009-07-05T13:18:11Z,2,6,VI,20,H,1020,Approved,Jul
287508,2009-07-05T13:40:55Z,7,15,MC,20,NULL,1020,Approved,Jul
287509,2009-07-05T13:44:26Z,2,6,VI,20,H,1020,Approved,Jul
287510,2009-07-05T14:12:08Z,2,6,VI,20,H,1020,Approved,Jul
287511,2009-07-05T14:44:19Z,2,6,VI,35,H,1020,Approved,Jul
287512,2009-07-05T15:12:31Z,2,6,VI,20,H,1020,Approved,Jul
287513,2009-07-05T13:30:39Z,7,15,MC,20,NULL,1020,Approved,Jul
287514,2009-07-05T13:50:35Z,2,6,VI,20,H,1020,Approved,Jul
287515,2009-07-05T13:51:24Z,2,6,VI,20,B,1020,Approved,Jul
287517,2009-07-16T00:49:12Z,7,15,MC,25,MCC,1320,Declined,Jul
287518,2009-07-05T11:36:41Z,10,6,DI,20,NULL,1020,Approved,Jul
287519,2009-07-05T11:47:07Z,2,6,VI,20,B,1020,Approved,Jul
287519,2009-07-21T00:09:17Z,2,6,VI,20,B,1020,Approved,Jul
287520,2009-07-05T11:51:05Z,7,15,MC,20,MPL,1020,Approved,Jul
287521,2009-07-05T12:00:39Z,2,6,VI,20,B,1020,Approved,Jul
287522,2009-07-05T12:06:50Z,2,6,VI,20,B,1020,Approved,Jul
287523,2009-07-05T12:10:31Z,10,6,DI,20,NULL,1020,Approved,Jul
287525,2009-07-05T12:23:52Z,7,15,MC,20,NULL,1020,Approved,Jul
287526,2009-07-05T12:32:37Z,10,6,DI,20,NULL,1020,Approved,Jul
287527,2009-07-05T12:33:15Z,2,6,VI,20,B,1020,Approved,Jul
287529,2009-07-05T11:53:22Z,2,6,VI,55,NULL,1020,Approved,Jul
287530,2009-07-05T11:53:41Z,7,15,MC,20,NULL,1020,Approved,Jul
287531,2009-07-05T12:02:18Z,2,6,VI,20,H,1020,Approved,Jul
287532,2009-07-05T12:13:40Z,7,15,MC,20,NULL,1020,Approved,Jul
287533,2009-07-05T13:34:27Z,7,15,MC,20,MDS,1020,Approved,Jul
287534,2009-07-05T13:42:39Z,7,15,MC,20,NULL,1020,Approved,Jul
287535,2009-07-05T14:51:50Z,7,15,MC,20,NULL,1020,Approved,Jul
287536,2009-07-05T11:50:20Z,2,6,VI,20,B,1020,Approved,Jul
287537,2009-07-05T11:54:34Z,2,6,VI,20,G,1020,Approved,Jul
287538,2009-07-05T12:00:22Z,10,6,DI,20,NULL,1020,Approved,Jul
287539,2009-07-05T12:02:23Z,7,15,MC,20,NULL,1020,Approved,Jul
287539,2009-07-14T19:43:48Z,7,15,MC,20,NULL,1020,Approved,Jul
287540,2009-07-05T12:04:15Z,2,6,VI,20,C,1020,Approved,Jul
287540,2009-07-14T16:55:15Z,2,6,VI,20,C,1020,Approved,Jul
287541,2009-07-05T12:07:36Z,2,6,VI,20,B,1020,Approved,Jul
287541,2009-07-21T00:14:20Z,2,6,VI,20,B,1020,Approved,Jul
287542,2009-07-05T12:14:59Z,2,6,VI,20,H,1020,Approved,Jul
287542,2009-07-21T00:10:40Z,2,6,VI,20,H,1020,Approved,Jul
287543,2009-07-05T12:16:51Z,2,6,VI,20,C,1020,Approved,Jul
287544,2009-07-05T12:21:41Z,2,6,VI,20,A,1020,Approved,Jul
287545,2009-07-05T12:25:26Z,2,6,VI,20,B,1020,Approved,Jul
287545,2009-07-21T00:11:00Z,2,6,VI,20,B,1020,Approved,Jul
287545,2009-07-30T22:12:24Z,2,6,VI,20,B,1020,Approved,Jul
287546,2009-07-05T12:37:16Z,10,6,DI,20,NULL,1020,Approved,Jul
287547,2009-07-05T12:37:46Z,8,23,AX,21,NULL,1020,Approved,Jul
287548,2009-07-05T13:27:13Z,8,23,AX,21,NULL,1020,Approved,Jul
287549,2009-07-05T13:36:46Z,7,15,MC,20,NULL,1020,Approved,Jul
287550,2009-07-05T13:43:14Z,10,6,DI,20,NULL,1020,Approved,Jul
287551,2009-07-05T13:43:43Z,2,6,VI,20,H,1020,Approved,Jul
287552,2009-07-05T13:53:55Z,2,6,VI,20,A,1020,Approved,Jul
287552,2009-07-21T00:10:53Z,2,6,VI,20,A,1020,Approved,Jul
287554,2009-07-05T14:09:16Z,7,15,MC,20,MPL,1020,Approved,Jul
287554,2009-07-09T21:53:28Z,7,15,MC,20,MPL,1020,Approved,Jul
287555,2009-07-05T13:48:18Z,2,6,VI,20,H,1020,Approved,Jul
287556,2009-07-05T14:07:02Z,7,15,MC,10,MCS,1020,Approved,Jul
287556,2009-07-28T20:14:08Z,7,15,MC,10,MCS,1020,Approved,Jul
287557,2009-07-05T14:12:09Z,2,6,VI,25,B,1020,Approved,Jul
287557,2009-07-13T05:43:38Z,2,6,VI,25,B,1020,Approved,Jul
287558,2009-07-05T14:22:16Z,7,15,MC,35,MDP,1020,Approved,Jul
287558,2009-07-06T13:36:04Z,7,15,MC,35,MDP,1885,Approved,Jul
287558,2009-07-07T10:06:40Z,7,15,MC,20,MDP,1885,Approved,Jul
287558,2009-07-16T18:13:02Z,7,15,MC,20,MDP,1020,Approved,Jul
287559,2009-07-05T14:34:39Z,7,15,MC,20,NULL,1020,Approved,Jul
287560,2009-07-05T14:48:23Z,2,6,VI,20,H,1020,Approved,Jul
287560,2009-07-21T00:13:56Z,2,6,VI,20,H,1060,Declined,Jul
287560,2009-07-21T12:14:15Z,2,6,VI,20,H,1060,Declined,Jul
287560,2009-07-21T14:22:29Z,2,6,VI,20,H,1060,Declined,Jul
287560,2009-07-22T05:45:24Z,2,6,VI,20,H,1060,Declined,Jul
287561,2009-07-05T15:00:27Z,2,6,VI,20,A,1020,Approved,Jul
287562,2009-07-05T15:01:27Z,7,15,MC,20,MCC,1020,Approved,Jul
287565,2009-07-05T12:38:17Z,8,23,AX,21,NULL,1020,Approved,Jul
287566,2009-07-05T12:41:36Z,10,6,DI,20,NULL,1330,Declined,Jul
287567,2009-07-05T12:45:53Z,2,6,VI,35,A,1020,Approved,Jul
287567,2009-07-06T09:16:41Z,2,6,VI,35,A,1885,Approved,Jul
287567,2009-07-07T16:27:09Z,2,6,VI,35,A,1885,Approved,Jul
287567,2009-07-07T16:27:17Z,2,6,VI,25,A,1885,Approved,Jul
287567,2009-07-07T16:27:38Z,2,6,VI,25,A,1885,Approved,Jul
287567,2009-07-09T10:38:15Z,2,6,VI,25,A,1885,Approved,Jul
287568,2009-07-05T12:59:52Z,2,6,VI,20,A,1020,Approved,Jul
287568,2009-07-21T00:12:35Z,2,6,VI,20,A,1020,Approved,Jul
287569,2009-07-05T13:10:00Z,2,6,VI,20,A,1020,Approved,Jul
287570,2009-07-05T13:33:56Z,2,6,VI,20,A,1020,Approved,Jul
287571,2009-07-05T12:32:29Z,2,6,VI,20,B,1020,Approved,Jul
287571,2009-07-05T12:36:00Z,2,6,VI,20,B,1020,Approved,Jul
287572,2009-07-05T12:51:59Z,7,15,MC,40,MPL,1020,Approved,Jul
287572,2009-07-11T21:47:52Z,7,15,MC,40,MPL,1020,Approved,Jul
287573,2009-07-05T13:08:47Z,2,6,VI,20,B,1020,Approved,Jul
287574,2009-07-05T13:12:04Z,2,6,VI,20,A,1020,Approved,Jul
287575,2009-07-05T13:13:36Z,2,6,VI,20,C,1020,Approved,Jul
287576,2009-07-05T13:13:41Z,10,6,DI,20,NULL,1020,Approved,Jul
287577,2009-07-05T13:14:17Z,8,23,AX,21,NULL,1020,Approved,Jul
287578,2009-07-05T13:40:33Z,2,6,VI,20,B,1020,Approved,Jul
287578,2009-07-17T14:42:48Z,2,6,VI,20,B,1020,Approved,Jul
287579,2009-07-05T13:47:29Z,7,15,MC,20,MCC,1020,Approved,Jul
287579,2009-07-07T12:01:38Z,7,15,MC,20,MCC,1020,Approved,Jul
287580,2009-07-05T14:47:43Z,2,6,VI,35,H,1020,Approved,Jul
287580,2009-07-06T09:42:10Z,2,6,VI,35,H,1885,Approved,Jul
287580,2009-07-06T09:43:39Z,2,6,VI,35,H,1885,Approved,Jul
287580,2009-07-06T09:55:44Z,2,6,VI,35,H,1885,Approved,Jul
287580,2009-07-06T09:56:16Z,2,6,VI,20,H,1885,Approved,Jul
287581,2009-07-05T14:55:29Z,7,15,MC,20,NULL,1020,Approved,Jul
287582,2009-07-05T15:21:08Z,2,6,VI,25,H,1020,Approved,Jul
287583,2009-07-05T15:48:40Z,2,6,VI,20,H,1020,Approved,Jul
287584,2009-07-05T16:50:52Z,2,6,VI,20,H,1020,Approved,Jul
287585,2009-07-05T15:04:02Z,2,6,VI,20,A,1020,Approved,Jul
287585,2009-07-21T00:09:45Z,2,6,VI,20,A,1020,Approved,Jul
287586,2009-07-05T15:11:44Z,7,15,MC,20,NULL,1020,Approved,Jul
287586,2009-07-14T11:24:09Z,7,15,MC,20,NULL,1020,Approved,Jul
287587,2009-07-05T15:33:13Z,2,6,VI,20,A,1020,Approved,Jul
287588,2009-07-05T15:34:19Z,7,15,MC,20,MPL,1020,Approved,Jul
287589,2009-07-05T14:48:03Z,2,6,VI,20,A,1020,Approved,Jul
287590,2009-07-05T14:51:01Z,10,6,DI,20,NULL,1240,Declined,Jul
287591,2009-07-05T15:19:29Z,2,6,VI,20,A,1020,Approved,Jul
287592,2009-07-05T15:20:48Z,2,6,VI,20,B,1020,Approved,Jul
287593,2009-07-05T15:20:57Z,10,6,DI,20,NULL,1020,Approved,Jul
287594,2009-07-05T15:31:03Z,8,23,AX,21,NULL,1020,Approved,Jul
287595,2009-07-05T12:59:14Z,2,6,VI,20,B,1020,Approved,Jul
287596,2009-07-05T13:30:24Z,10,6,DI,20,NULL,1330,Declined,Jul
287597,2009-07-05T13:49:49Z,2,6,VI,20,B,1020,Approved,Jul
287597,2009-07-20T11:03:50Z,2,6,VI,20,B,1020,Approved,Jul
287598,2009-07-05T12:40:24Z,2,6,VI,25,H,1020,Approved,Jul
287599,2009-07-05T12:54:17Z,2,6,VI,20,H,1020,Approved,Jul
287600,2009-07-05T13:00:24Z,10,6,DI,20,NULL,1020,Approved,Jul
287601,2009-07-05T16:09:09Z,2,6,VI,20,G,1020,Approved,Jul
287602,2009-07-05T16:15:11Z,2,6,VI,20,B,1020,Approved,Jul
287603,2009-07-05T16:25:39Z,2,6,VI,20,C,1020,Approved,Jul
287604,2009-07-05T12:42:08Z,2,6,VI,20,B,1020,Approved,Jul
287605,2009-07-05T12:42:38Z,2,6,VI,20,A,1020,Approved,Jul
287605,2009-07-18T14:24:24Z,2,6,VI,20,A,1020,Approved,Jul
287606,2009-07-05T12:42:48Z,2,6,VI,20,A,1020,Approved,Jul
287606,2009-07-16T00:52:41Z,2,6,VI,20,A,1020,Approved,Jul
287606,2009-07-16T15:43:52Z,2,6,VI,20,A,1020,Approved,Jul
287606,2009-07-23T12:42:40Z,2,6,VI,20,A,1020,Approved,Jul
287607,2009-07-05T12:54:49Z,2,6,VI,20,G,1020,Approved,Jul
287607,2009-07-14T15:54:39Z,2,6,VI,20,G,1020,Approved,Jul
287608,2009-07-05T13:03:58Z,2,6,VI,20,B,1020,Approved,Jul
287609,2009-07-10T15:37:20Z,8,23,AX,21,NULL,1020,Approved,Jul
287610,2009-07-05T13:09:30Z,7,15,MC,35,MCC,1020,Approved,Jul
287610,2009-07-06T10:22:58Z,7,15,MC,20,MCC,1885,Approved,Jul
287611,2009-07-05T13:21:33Z,7,15,MC,20,NULL,1020,Approved,Jul
287612,2009-07-05T13:30:45Z,2,6,VI,20,B,1020,Approved,Jul
287612,2009-07-21T00:15:00Z,2,6,VI,20,B,1020,Approved,Jul
287613,2009-07-05T12:52:22Z,2,6,VI,20,B,1020,Approved,Jul
287614,2009-07-05T12:53:21Z,2,6,VI,20,A,1020,Approved,Jul
287615,2009-07-05T12:58:20Z,7,15,MC,20,NULL,1020,Approved,Jul
287616,2009-07-05T13:40:49Z,2,6,VI,20,C,1020,Approved,Jul
287617,2009-07-05T13:58:24Z,2,6,VI,20,B,1020,Approved,Jul
287618,2009-07-05T14:11:06Z,10,6,DI,20,NULL,1020,Approved,Jul
287619,2009-07-05T14:08:34Z,7,15,MC,20,NULL,1020,Approved,Jul
287620,2009-07-05T14:10:37Z,7,15,MC,20,NULL,1020,Approved,Jul
287621,2009-07-05T14:32:39Z,8,23,AX,21,NULL,1020,Approved,Jul
287622,2009-07-05T14:39:17Z,2,6,VI,20,A,1020,Approved,Jul
287622,2009-07-14T19:46:56Z,2,6,VI,20,A,1020,Approved,Jul
287623,2009-07-29T19:47:49Z,10,6,DI,20,NULL,1020,Approved,Jul
287624,2009-07-05T15:57:46Z,2,6,VI,20,A,1020,Approved,Jul
287625,2009-07-05T16:06:24Z,7,15,MC,10,NULL,1320,Declined,Jul
287625,2009-07-05T16:08:13Z,7,15,MC,10,NULL,1020,Approved,Jul
287631,2009-07-05T13:31:49Z,10,6,DI,20,NULL,1020,Approved,Jul
287633,2009-07-05T14:05:50Z,7,15,MC,20,NULL,1020,Approved,Jul
287634,2009-07-05T14:14:17Z,2,6,VI,20,B,1020,Approved,Jul
287635,2009-07-05T14:29:36Z,8,23,AX,21,NULL,1020,Approved,Jul
287636,2009-07-05T15:11:34Z,2,6,VI,20,A,1020,Approved,Jul
287637,2009-07-05T13:55:27Z,7,15,MC,20,NULL,1020,Approved,Jul
287638,2009-07-05T13:57:04Z,7,15,MC,20,MCW,1020,Approved,Jul
287639,2009-07-05T14:02:29Z,7,15,MC,20,NULL,1020,Approved,Jul
287640,2009-07-05T14:15:54Z,7,15,MC,20,NULL,1020,Approved,Jul
287641,2009-07-05T14:25:58Z,2,6,VI,30,B,1020,Approved,Jul
287642,2009-07-05T14:35:02Z,2,6,VI,20,B,1020,Approved,Jul
287643,2009-07-05T15:00:43Z,7,15,MC,20,MCW,1020,Approved,Jul
287644,2009-07-05T14:14:05Z,2,6,VI,20,C,1020,Approved,Jul
287645,2009-07-05T14:21:07Z,2,6,VI,20,H,1020,Approved,Jul
287646,2009-07-05T14:36:45Z,2,6,VI,20,G2,1020,Approved,Jul
287647,2009-07-05T14:50:51Z,7,15,MC,20,NULL,1020,Approved,Jul
287648,2009-07-05T14:53:37Z,10,6,DI,20,NULL,1020,Approved,Jul
287649,2009-07-05T14:59:13Z,8,23,AX,21,NULL,1020,Approved,Jul
287650,2009-07-05T16:09:04Z,2,6,VI,20,B,1020,Approved,Jul
287651,2009-07-05T16:14:49Z,7,15,MC,20,NULL,1020,Approved,Jul
287652,2009-07-05T16:16:51Z,2,6,VI,20,B,1020,Approved,Jul
287653,2009-07-05T16:22:14Z,8,23,AX,21,NULL,1020,Approved,Jul
287654,2009-07-05T16:29:46Z,8,23,AX,21,NULL,1020,Approved,Jul
287655,2009-07-05T16:38:40Z,2,6,VI,20,B,1020,Approved,Jul
287655,2009-07-11T14:38:40Z,2,6,VI,20,B,1020,Approved,Jul
287659,2009-07-05T14:42:36Z,2,6,VI,20,H,1020,Approved,Jul
287660,2009-07-05T15:00:26Z,2,6,VI,20,H,1330,Declined,Jul
287661,2009-07-05T15:11:58Z,2,6,VI,20,J1,1020,Approved,Jul
287662,2009-07-05T15:37:26Z,2,6,VI,30,H,1020,Approved,Jul
287664,2009-07-05T14:28:19Z,7,15,MC,20,NULL,1020,Approved,Jul
287665,2009-07-05T14:32:52Z,2,6,VI,20,C,1020,Approved,Jul
287665,2009-07-14T16:16:21Z,2,6,VI,20,C,1020,Approved,Jul
287666,2009-07-05T15:13:31Z,2,6,VI,20,H,1320,Declined,Jul
287666,2009-07-05T15:15:06Z,2,6,VI,20,H,1320,Declined,Jul
287666,2009-07-05T15:16:27Z,2,6,VI,20,H,1320,Declined,Jul
287667,2009-07-05T15:32:54Z,2,6,VI,20,H,1020,Approved,Jul
287668,2009-07-05T17:24:27Z,7,15,MC,20,NULL,1020,Approved,Jul
287669,2009-07-05T17:53:44Z,7,15,MC,20,NULL,1020,Approved,Jul
287670,2009-07-05T18:05:53Z,2,6,VI,20,H,1020,Approved,Jul
287671,2009-07-05T18:15:44Z,2,6,VI,20,H,1020,Approved,Jul
287671,2009-07-07T19:30:00Z,2,6,VI,20,H,1020,Approved,Jul
287672,2009-07-05T18:39:51Z,2,6,VI,20,H,1020,Approved,Jul
287674,2009-07-05T15:08:21Z,2,6,VI,21,A,1020,Approved,Jul
287675,2009-07-05T15:28:11Z,2,6,VI,20,C,1020,Approved,Jul
287676,2009-07-05T15:34:02Z,2,6,VI,20,C,1020,Approved,Jul
287676,2009-07-21T00:12:39Z,2,6,VI,20,C,1020,Approved,Jul
287679,2009-07-05T16:17:04Z,2,6,VI,20,A,1320,Declined,Jul
287679,2009-07-05T16:19:12Z,2,6,VI,20,A,1020,Approved,Jul
287679,2009-07-13T19:49:35Z,2,6,VI,20,A,1020,Approved,Jul
287680,2009-07-05T16:09:24Z,7,15,MC,20,NULL,1020,Approved,Jul
287681,2009-07-05T16:20:21Z,2,6,VI,20,H,1020,Approved,Jul
287682,2009-07-05T18:28:39Z,2,6,VI,20,H,1020,Approved,Jul
287683,2009-07-05T18:36:57Z,2,6,VI,20,H,1020,Approved,Jul
287684,2009-07-05T20:32:48Z,7,15,MC,20,NULL,1020,Approved,Jul
287687,2009-07-05T21:03:07Z,10,6,DI,20,NULL,1020,Approved,Jul
287688,2009-07-05T22:00:04Z,2,6,VI,20,B,1020,Approved,Jul
287688,2009-07-06T17:13:05Z,2,6,VI,20,B,1020,Approved,Jul
287689,2009-07-05T22:13:30Z,2,6,VI,35,B,1020,Approved,Jul
287689,2009-07-07T16:14:54Z,2,6,VI,20,B,1885,Approved,Jul
287689,2009-07-08T11:38:36Z,2,6,VI,35,B,1885,Approved,Jul
287689,2009-07-08T11:39:02Z,2,6,VI,35,B,1885,Approved,Jul
287689,2009-07-14T06:55:00Z,2,6,VI,35,B,1020,Approved,Jul
